SECID;SHORTNAME;NAME;TYPENAME;ISIN;REGNUMBER;LISTLEVEL;FACEUNIT;PRIMARY_BOARDID;PRIMARY_BOARD_TITLE;EMITENTNAME;INN;LOTSIZE
RU000A0ZZH84;ВТБ Б-1-8;Банк ВТБ ПАО Б-1-8;Биржевые облигации;RU000A0ZZH84;4B020801000B001P;1;RUB;TQCB;Т+: Облигации - безадрес.;Банк ВТБ (публичное акционерное общество);7702070139;1
RU000A0ZZHD7;СберИОС20;Сбербанк ПАО ИОС 001P-20R;Биржевые облигации;RU000A0ZZHD7;4B021901481B001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A0ZZJZ6;ГарИнв1P04;ФПК Гарант-Инвест БО 001P-04;Биржевые облигации;RU000A0ZZJZ6;4B02-04-71794-H-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Акционерное общество ""Коммерческая недвижимость Финансово-промышленной корпорации ""Гарант-Инвест""";7726637843;1
RU000A0ZZKP5;ЦентрИБ1Р5;Центр-инвест ПАО БО-001P-05;Биржевые облигации;RU000A0ZZKP5;4B020502225B001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество коммерческий банк ""Центр-инвест""";6163011391;1
RU000A0ZZKR1;СберИОС25;Сбербанк ПАО ИОС 001P-25R;Биржевые облигации;RU000A0ZZKR1;4B022101481B001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A0ZZKS9;СберИОС21;Сбербанк ПАО ИОС 001P-21R;Биржевые облигации;RU000A0ZZKS9;4B022001481B001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A0ZZL05;МетИнвБ Б3;Металлинвестбанк ПАО АКБ БО-03;Биржевые облигации;RU000A0ZZL05;4B020302440B;3;RUB;TQCB;Т+: Облигации - безадрес.;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""МЕТАЛЛУРГИЧЕСКИЙ ИНВЕСТИЦИОННЫЙ БАНК"" (ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";7709138570;1
RU000A0ZZL54;СберИОС22;Сбербанк ПАО ИОС 001P-22R;Биржевые облигации;RU000A0ZZL54;4B022201481B001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A0ZZM87;КрасЯрКр16;Красноярский край 35016 обл.;Региональные облигации;RU000A0ZZM87;RU35016KNA0;1;RUB;TQCB;Т+: Облигации - безадрес.;Министерство финансов Красноярского края;2460071533;1
RU000A0ZZMA3;СберИОС18;Сбербанк ПАО ИОС 001P-18R;Биржевые облигации;RU000A0ZZMA3;4B022301481B001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A0ZZMB1;СберИОС23;Сбербанк ПАО ИОС 001P-23R;Биржевые облигации;RU000A0ZZMB1;4B022401481B001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A0ZZNJ2;Якут-11 об;Республика Саха (Якутия) об.11;Региональные облигации;RU000A0ZZNJ2;RU35011RSY0;1;RUB;TQCB;Т+: Облигации - безадрес.;Министерство финансов Республики Саха (Якутия);1435027673;1
RU000A0ZZNL8;ДерПлат1P2;Держава-Платформа БО-01Р-02;Биржевые облигации;RU000A0ZZNL8;4B02-02-00366-R-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Общество с ограниченной ответственностью ""Держава-Платформа""";7704860781;1
RU000A0ZZNM6;ИнвтстрБО1;Инвестторгстрой ООО БО-01;Биржевые облигации;RU000A0ZZNM6;4B02-01-10027-R;3;RUB;TQCB;Т+: Облигации - безадрес.;"Общество с ограниченной ответственностью ""Инвестторгстрой""";6661104190;1
RU000A0ZZNV7;ЛегионБО-1;СК Легион ООО БО-01;Биржевые облигации;RU000A0ZZNV7;4B02-01-00392-R;3;RUB;TQCB;Т+: Облигации - безадрес.;"Общество с ограниченной ответственностью Специализированный застройщик ""СК Легион""";7447228150;1
RU000A0ZZNW5;ИА ДОМ 4P2;ДОМ.РФ Ипотечный агент 04-002P;Корпоративные облигации;RU000A0ZZNW5;4-04-00307-R-002P;1;RUB;TQCB;Т+: Облигации - безадрес.;"Общество с ограниченной ответственностью ""ДОМ.РФ Ипотечный агент""";7727290538;1
RU000A0ZZP19;СберИОС24;Сбербанк ПАО ИОС 001P-24R;Биржевые облигации;RU000A0ZZP19;4B022501481B001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A0ZZP27;СберИОС29;Сбербанк ПАО БО 001P-29R;Биржевые облигации;RU000A0ZZP27;4B022701481B001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A0ZZP35;СберИОС27;Сбербанк ПАО ИОС 001P-27R;Биржевые облигации;RU000A0ZZP35;4B022601481B001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A0ZZPB4;Новосиб 19;Новосибирская область об. 19;Региональные облигации;RU000A0ZZPB4;RU34019ANO0;1;RUB;TQCB;Т+: Облигации - безадрес.;Министерство финансов и налоговой политики Новосибирской области;5406634649;1
RU000A0ZZPE8;СберИОС30;Сбербанк ПАО ИОС 001P-30R;Биржевые облигации;RU000A0ZZPE8;4B022801481B001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A0ZZPZ3;РСХБ БО-6Р;Россельхозбанк АО БО-06Р;Биржевые облигации;RU000A0ZZPZ3;4B020603349B001P;2;RUB;TQCB;Т+: Облигации - безадрес.;"Акционерное общество ""Российский Сельскохозяйственный банк""";7725114488;1
RU000A0ZZQ18;СберИОС33;Сбербанк ПАО ИОС 001P-33R;Биржевые облигации;RU000A0ZZQ18;4B023001481B001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A0ZZQ59;СветофорП1;Светофор Групп ПАО БО-П01;Биржевые облигации;RU000A0ZZQ59;4B02-01-24350-J-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Светофор Групп""";7814693830;1
RU000A0ZZQH9;СвердлОбл5;Свердловская область 05;Региональные облигации;RU000A0ZZQH9;RU35005SVS0;1;RUB;TQCB;Т+: Облигации - безадрес.;Министерство финансов Свердловской области;6661004608;1
RU000A0ZZQK3;СберИОС31;Сбербанк ПАО ИОС 001P-31R;Биржевые облигации;RU000A0ZZQK3;4B023101481B001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A0ZZQN7;ФСК ЕЭС1Р1;ФСК ЕЭС ПАО БО 001P-01R;Биржевые облигации;RU000A0ZZQN7;4B02-01-65018-D-001P;1;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Федеральная сетевая компания Единой энергетической системы""";4716016979;1
RU000A0ZZQQ0;ХабарКрай7;Хабаровский край 07;Региональные облигации;RU000A0ZZQQ0;RU35007HAB0;3;RUB;TQCB;Т+: Облигации - безадрес.;Министерство финансов Хабаровского края;2700000176;1
RU000A0ZZQU2;БанкГПБ1Р1;Банк ГПБ (АО) 001Р-01Р;Биржевые облигации;RU000A0ZZQU2;4B020100354B001P;2;RUB;TQCB;Т+: Облигации - безадрес.;"""Газпромбанк"" (Акционерное общество)";7744001497;1
RU000A0ZZR33;ЛипецкОб10;Липецкая область 10;Региональные облигации;RU000A0ZZR33;RU35010LIP0;1;RUB;TQCB;Т+: Облигации - безадрес.;Управление финансов Липецкой области;4825006353;1
RU000A0ZZR58;КонцесТ 03;КонцессииТеплоснабжения ООО 03;Корпоративные облигации;RU000A0ZZR58;4-03-00309-R-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Общество с ограниченной ответственностью ""Концессии теплоснабжения""";3444259579;1
RU000A0ZZRB0;АЛЬФА-Б2Р2;АЛЬФА-БАНК АО БО 002Р-02;Биржевые облигации;RU000A0ZZRB0;4B020201326B002P;1;RUB;TQCB;Т+: Облигации - безадрес.;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""";7728168971;1
RU000A0ZZRK1;ФПК 1P-04;Федерал пассажир комп 001Р-04;Биржевые облигации;RU000A0ZZRK1;4B02-04-55465-E-001P;2;RUB;TQCB;Т+: Облигации - безадрес.;"Акционерное общество ""Федеральная пассажирская компания""";7708709686;1
RU000A0ZZRR6;ЕАБР 1Р-02;ЕАБР БО 001Р-02;Биржевые облигации;RU000A0ZZRR6;;1;RUB;TQCB;Т+: Облигации - безадрес.;Евразийский банк развития;9909220306;1
RU000A0ZZRU0;СберИОС35;Сбербанк ПАО ИОС 001P-35R;Биржевые облигации;RU000A0ZZRU0;4B023201481B001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A0ZZRY2;РЖД 1Р-09R;РЖД ОАО БО 001Р-09R;Биржевые облигации;RU000A0ZZRY2;4B02-09-65045-D-001P;2;RUB;TQCB;Т+: Облигации - безадрес.;"открытое акционерное общество ""Российские железные дороги""";7708503727;1
RU000A0ZZRZ9;ТрансмхПБ2;Трансмашхолдинг АО ПБО-02;Биржевые облигации;RU000A0ZZRZ9;4B02-02-35992-H-001P;2;RUB;TQCB;Т+: Облигации - безадрес.;"акционерное общество ""Трансмашхолдинг""";7723199790;1
RU000A0ZZS73;ДерПлат1P3;Держава-Платформа БО-01Р-03;Биржевые облигации;RU000A0ZZS73;4B02-03-00366-R-001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Общество с ограниченной ответственностью ""Держава-Платформа""";7704860781;1
RU000A0ZZSJ1;СберИОС36;Сбербанк ПАО ИОС 001P-36R;Биржевые облигации;RU000A0ZZSJ1;4B023301481B001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A0ZZSK9;СберИОС37;Сбербанк ПАО ИОС 001P-37R;Биржевые облигации;RU000A0ZZSK9;4B023401481B001P;3;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Сбербанк России""";7707083893;1
RU000A0ZZSW4;КамчКрай01;Камчатский край 01;Региональные облигации;RU000A0ZZSW4;RU35001KAM0;1;RUB;TQCB;Т+: Облигации - безадрес.;Министерство финансов Камчатского края;4101121129;1
RU000A0ZZT80;УрКаПБО5P;Уралкалий ПАО ПБО-05-P;Биржевые облигации;RU000A0ZZT80;4B02-05-00296-A-001P;2;RUB;TQCB;Т+: Облигации - безадрес.;"Публичное акционерное общество ""Уралкалий""";5911029807;1
